Time,EMG,Force
10.093,-0.010054,12.941989
10.094,-0.009893,13.054963
10.095,-0.009893,12.857259
10.096,-0.009249,12.857259
10.097,-0.008443,12.857259
10.098,-0.008443,12.829015
10.099,-0.008927,12.574824
10.1,-0.009249,12.744285
10.101,-0.009249,12.744285
10.102,-0.010054,12.800772
10.103,-0.012791,12.885502
10.104,-0.016494,13.054963
10.105,-0.021646,12.941989
10.106,-0.027282,13.309154
10.107,-0.032756,12.659554
10.108,-0.037264,12.603068
10.109,-0.040806,12.546581
10.11,-0.041933,12.829015
10.111,-0.040001,13.139693
10.112,-0.036942,13.139693
10.113,-0.033883,13.224424
10.114,-0.033722,12.998476
10.115,-0.035976,12.829015
10.116,-0.040645,12.885502
10.117,-0.046603,12.970232
10.118,-0.052721,13.224424
10.119,-0.057873,13.224424
10.12,-0.060772,13.139693
10.121,-0.059967,12.829015
10.122,-0.055458,12.800772
10.123,-0.048535,13.054963
10.124,-0.037103,13.11145
10.125,-0.017943,13.224424
10.126,0.000895,13.224424
10.127,0.015064,12.885502
10.128,0.023114,12.970232
10.129,0.029072,12.970232
10.13,0.033741,12.970232
10.131,0.037605,12.913746
10.132,0.038893,12.687798
10.133,0.038893,12.998476
10.134,0.036156,12.857259
10.135,0.031809,12.970232
10.136,0.026818,13.139693
10.137,0.022309,13.11145
10.138,0.019411,13.054963
10.139,0.015547,13.083206
10.14,0.011039,13.139693
10.141,0.006208,12.998476
10.142,0.002666,12.885502
10.143,0.000412,12.744285
10.144,-0.001842,12.744285
10.145,-0.004096,12.574824
10.146,-0.005384,13.337397
10.147,-0.005867,13.054963
10.148,-0.006028,13.083206
10.149,-0.006994,13.11145
10.15,-0.008927,12.857259
10.151,-0.011664,12.603068
10.152,-0.014723,12.490094
10.153,-0.017621,12.659554
10.154,-0.018748,12.744285
10.155,-0.016977,13.054963
10.156,-0.012147,13.026719
10.157,-0.00474,12.941989
10.158,0.003632,12.800772
10.159,0.011683,12.857259
10.16,0.01925,12.631311
10.161,0.020538,12.631311
10.162,0.034868,12.744285
10.163,0.039215,12.687798
10.164,0.045817,12.744285
10.165,0.052096,12.857259
10.166,0.05596,12.772528
10.167,0.057087,12.800772
10.168,0.057893,12.913746
10.169,0.058215,12.829015
10.17,0.056926,12.885502
10.171,0.054833,12.970232
10.172,0.051452,12.970232
10.173,0.046622,12.913746
10.174,0.042114,12.941989
10.175,0.03841,12.913746
10.176,0.036961,12.829015
10.177,0.036961,12.800772
10.178,0.037927,12.885502
10.179,0.039376,12.941989
10.18,0.040664,12.857259
10.181,0.040825,12.687798
10.182,0.041148,12.716041
10.183,0.040342,12.716041
10.184,0.037605,12.744285
10.185,0.032292,12.659554
10.186,0.027462,12.687798
10.187,0.022953,12.659554
10.188,0.018445,12.659554
10.189,0.013937,12.687798
10.19,0.010395,12.857259
10.191,0.006852,12.716041
10.192,0.003471,12.772528
10.193,0.000734,12.885502
10.194,-0.00152,12.744285
10.195,-0.003613,12.829015
10.196,-0.006028,12.829015
10.197,-0.009893,13.28091
10.198,-0.015528,12.687798
10.199,-0.021968,12.603068
10.2,-0.026316,12.490094
10.201,-0.029858,12.490094
10.202,-0.032112,12.433607
10.203,-0.030985,12.800772
10.204,-0.027926,13.19618
10.205,-0.023095,13.224424
10.206,-0.01746,13.337397
10.207,-0.009249,13.167937
10.208,-0.001198,12.913746
10.209,0.005725,12.913746
10.21,0.010717,12.772528
10.211,0.013937,12.659554
10.212,0.016835,12.716041
10.213,0.02086,12.631311
10.214,0.026013,12.744285
10.215,0.031648,12.744285
10.216,0.036478,12.716041
10.217,0.040664,12.800772
10.218,0.04469,12.885502
10.219,0.048554,13.026719
10.22,0.052901,13.026719
10.221,0.056604,13.054963
10.222,0.058054,13.054963
10.223,0.057409,13.083206
10.224,0.055316,13.252667
10.225,0.05274,13.28091
10.226,0.049681,13.167937
10.227,0.045495,13.139693
10.228,0.041309,13.309154
10.229,0.037927,13.252667
10.23,0.034063,13.28091
10.231,0.030199,13.478615
10.232,0.026013,13.252667
10.233,0.021826,13.28091
10.234,0.017479,13.252667
10.235,0.01281,13.167937
10.236,0.006047,13.11145
10.237,-0.000876,13.083206
10.238,-0.007316,12.913746
10.239,-0.012469,12.716041
10.24,-0.016172,12.659554
10.241,-0.018909,12.829015
10.242,-0.020841,12.941989
10.243,-0.022773,13.11145
10.244,-0.016977,13.11145
10.245,-0.019875,13.054963
10.246,-0.01746,13.054963
10.247,-0.021324,12.998476
10.248,-0.028409,12.885502
10.249,-0.030985,12.687798
10.25,-0.030663,12.829015
10.251,-0.030019,12.829015
10.252,-0.029053,12.800772
10.253,-0.024866,12.857259
10.254,-0.020197,13.139693
10.255,-0.016333,12.970232
10.256,-0.015045,12.857259
10.257,-0.013596,12.885502
10.258,-0.011503,12.687798
10.259,-0.008765,12.744285
10.26,-0.006672,12.716041
10.261,-0.004579,12.320633
10.262,-0.003452,12.885502
10.263,-0.002164,13.139693
10.264,-0.002164,13.026719
10.265,-0.002808,12.913746
10.266,-0.00313,12.885502
10.267,-0.004096,12.941989
10.268,-0.006833,12.885502
10.269,-0.011342,12.518337
10.27,-0.015367,12.433607
10.271,-0.018587,12.546581
10.272,-0.020036,12.546581
10.273,-0.019553,12.659554
10.274,-0.01746,12.885502
10.275,-0.014079,12.998476
10.276,-0.010054,12.829015
10.277,-0.004901,12.941989
10.278,0.001217,12.800772
10.279,0.007174,12.659554
10.28,0.011361,12.546581
10.281,0.015064,12.518337
10.282,0.011361,12.546581
10.283,0.007496,12.631311
10.284,0.005564,12.744285
10.285,-0.000554,12.716041
10.286,-0.005062,12.800772
10.287,-0.008765,12.885502
10.288,-0.011825,12.687798
10.289,-0.01424,12.659554
10.29,-0.016333,12.772528
10.291,-0.018748,12.687798
10.292,-0.021163,12.546581
10.293,-0.023417,12.631311
10.294,-0.024866,12.631311
10.295,-0.02551,12.687798
10.296,-0.024222,12.857259
10.297,-0.021163,12.800772
10.298,-0.017621,13.365641
10.299,-0.015045,12.603068
10.3,-0.012308,12.659554
10.301,-0.008927,12.292389
10.302,-0.004579,12.518337
10.303,-0.000876,12.518337
10.304,0.002988,12.885502
10.305,0.006208,13.11145
10.306,0.008302,13.139693
10.307,0.008785,13.167937
10.308,0.006852,13.365641
10.309,0.003793,13.167937
10.31,-0.000393,13.054963
10.311,-0.00474,12.941989
10.312,-0.00941,12.744285
10.313,-0.014401,12.687798
10.314,-0.019231,12.857259
10.315,-0.022451,12.885502
10.316,-0.024383,13.11145
10.317,-0.025188,13.28091
10.318,-0.025994,13.393884
10.319,-0.026799,13.11145
10.32,-0.02696,12.913746
10.321,-0.028087,12.744285
10.322,-0.028892,12.716041
10.323,-0.029214,12.800772
10.324,-0.028409,13.083206
10.325,-0.024866,13.026719
10.326,-0.020519,13.139693
10.327,-0.016655,13.139693
10.328,-0.016655,13.083206
10.329,-0.02068,12.885502
10.33,-0.01907,12.659554
10.331,-0.014884,12.800772
10.332,-0.014884,12.857259
10.333,-0.018748,12.970232
10.334,-0.023256,13.083206
10.335,-0.027604,12.941989
10.336,-0.0334,12.913746
10.337,-0.03823,12.857259
10.338,-0.040645,12.716041
10.339,-0.041128,12.46185
10.34,-0.036298,12.970232
10.341,-0.027765,12.913746
10.342,-0.017299,12.941989
10.343,-0.007155,13.083206
10.344,0.0017,12.970232
10.345,0.009268,12.800772
10.346,0.016352,12.603068
10.347,0.021182,12.518337
10.348,0.023275,12.574824
10.349,0.023275,12.603068
10.35,0.021182,12.490094
10.351,0.018606,12.574824
10.352,0.016513,12.857259
10.353,0.014742,13.054963
10.354,0.01442,12.998476
10.355,0.015064,12.885502
10.356,0.014259,12.800772
10.357,0.012649,12.913746
10.358,0.011522,12.744285
10.359,0.010073,12.490094
10.36,0.008463,12.603068
10.361,0.007818,12.546581
10.362,0.003793,12.603068
10.363,0.005886,12.772528
10.364,0.006852,12.913746
10.365,0.0112,12.800772
10.366,0.01442,12.885502
10.367,0.017962,12.744285
10.368,0.020055,12.687798
10.369,0.021021,12.744285
10.37,0.020538,12.659554
10.371,0.020377,12.716041
10.372,0.019089,12.574824
10.373,0.017962,12.687798
10.374,0.015386,12.603068
10.375,0.011844,12.574824
10.376,0.007496,12.716041
10.377,0.002344,12.659554
10.378,-0.002325,12.885502
10.379,-0.005545,12.857259
10.38,-0.008765,13.309154
10.381,-0.011825,12.574824
10.382,-0.014401,12.744285
10.383,-0.016977,12.348876
10.384,-0.018909,12.490094
10.385,-0.020036,12.659554
10.386,-0.020197,13.054963
10.387,-0.020358,13.19618
10.388,-0.020197,13.309154
10.389,-0.020197,13.083206
10.39,-0.020519,12.829015
10.391,-0.021646,12.687798
10.392,-0.024544,12.659554
10.393,-0.028731,12.800772
10.394,-0.032756,13.167937
10.395,-0.037264,13.309154
10.396,-0.04145,13.054963
10.397,-0.044188,13.139693
10.398,-0.045798,12.913746
10.399,-0.046925,12.857259
10.4,-0.047408,12.885502
10.401,-0.046442,12.970232
10.402,-0.039679,12.998476
10.403,-0.033722,12.970232
10.404,-0.038552,12.885502
10.405,-0.037747,12.772528
10.406,-0.033078,12.659554
10.407,-0.031468,12.857259
10.408,-0.02551,13.026719
10.409,-0.016977,13.026719
10.41,-0.009088,12.941989
10.411,-0.002808,12.772528
10.412,0.002988,12.687798
10.413,0.005403,12.857259
10.414,0.004759,12.292389
10.415,0.001861,12.631311
10.416,-0.001681,12.941989
10.417,-0.005384,12.970232
10.418,-0.008443,12.998476
10.419,-0.009571,12.941989
10.42,-0.010215,12.687798
10.421,-0.00941,12.546581
10.422,-0.007316,12.46185
10.423,-0.005062,12.518337
10.424,-0.002486,12.772528
10.425,-7.10E-05,12.829015
10.426,0.001861,12.772528
10.427,0.004115,12.800772
10.428,0.00653,12.716041
10.429,0.00959,12.659554
10.43,0.00653,12.574824
10.431,0.013132,12.37712
10.432,0.007818,12.603068
10.433,0.009429,12.687798
10.434,0.009429,12.687798
10.435,0.011361,12.857259
10.436,0.011844,12.829015
10.437,0.011361,12.744285
10.438,0.009912,12.885502
10.439,0.00798,12.744285
10.44,0.006691,12.546581
10.441,0.004759,12.603068
10.442,0.00331,12.518337
10.443,0.001539,12.716041
10.444,-0.000715,12.857259
10.445,-0.003452,12.744285
10.446,-0.005706,12.800772
10.447,-0.008121,12.998476
10.448,-0.010054,12.687798
10.449,-0.012469,12.574824
10.45,-0.014562,12.46185
10.451,-0.01746,12.603068
10.452,-0.020519,12.998476
10.453,-0.021807,13.19618
10.454,-0.022129,13.167937
10.455,-0.02229,12.998476
10.456,-0.021646,12.744285
10.457,-0.020036,12.603068
10.458,-0.017621,12.716041
10.459,-0.014401,12.998476
10.46,-0.011664,13.19618
10.461,-0.010537,13.252667
10.462,-0.011986,13.11145
10.463,-0.013757,13.083206
10.464,-0.01585,12.885502
10.465,-0.01746,12.829015
10.466,-0.020519,12.800772
10.467,-0.022612,12.970232
10.468,-0.018104,12.829015
10.469,-0.020358,13.026719
10.47,-0.022773,12.998476
10.471,-0.032434,12.970232
10.472,-0.032917,12.829015
10.473,-0.030019,12.829015
10.474,-0.029214,12.857259
10.475,-0.026799,13.026719
10.476,-0.021324,12.970232
10.477,-0.015367,12.941989
10.478,-0.008927,12.857259
10.479,-0.001198,12.772528
10.48,0.005564,12.857259
10.481,0.009429,12.320633
10.482,0.009912,12.603068
10.483,0.008946,13.054963
10.484,0.007496,12.998476
10.485,0.007013,12.913746
10.486,0.007818,12.970232
10.487,0.007818,12.970232
10.488,0.007818,12.603068
10.489,0.008463,12.490094
10.49,0.008785,12.490094
10.491,0.009912,12.546581
10.492,0.010395,12.659554
10.493,0.010556,12.800772
10.494,0.010234,12.941989
10.495,0.009107,12.857259
10.496,0.007657,12.829015
10.497,0.006047,12.913746
10.498,0.00331,12.687798
10.499,-0.005867,12.490094
10.5,-0.003774,12.659554
10.501,-0.010537,12.687798
10.502,-0.012308,12.603068
10.503,-0.012147,12.829015
10.504,-0.010698,12.913746
10.505,-0.008604,12.829015
10.506,-0.005867,12.659554
10.507,-0.00313,12.631311
10.508,-0.000554,12.603068
10.509,0.000895,12.546581
10.51,9.00E-05,12.603068
10.511,-0.001681,12.800772
10.512,-0.004257,12.941989
10.513,-0.007477,12.829015
10.514,-0.010215,13.309154
10.515,-0.011664,12.631311
10.516,-0.011825,12.603068
10.517,-0.010859,12.46185
10.518,-0.00796,12.574824
10.519,-0.004257,12.885502
10.52,-0.000715,13.19618
10.521,0.002666,13.309154
10.522,0.004759,13.139693
10.523,0.005725,13.083206
10.524,0.005242,12.913746
10.525,0.00492,12.687798
10.526,0.00492,12.829015
10.527,0.005886,12.829015
10.528,0.007335,13.139693
10.529,0.009429,13.337397
10.53,0.010556,13.252667
10.531,0.012005,13.139693
10.532,0.013293,13.167937
10.533,0.013293,12.913746
10.534,0.012327,12.913746
10.535,0.010395,12.716041
10.536,0.008463,12.913746
10.537,0.007496,13.054963
10.538,0.00653,13.167937
10.539,0.008946,13.167937
10.54,0.007174,13.167937
10.541,-0.002808,12.913746
10.542,-0.016011,12.941989
10.543,-0.023256,12.829015
10.544,-0.031468,12.829015
10.545,-0.042255,12.970232
10.546,-0.049179,12.998476
10.547,-0.053687,12.913746
10.548,-0.054492,12.998476
10.549,-0.052077,12.829015
10.55,-0.046925,12.546581
10.551,-0.038391,13.083206
10.552,-0.028248,12.885502
10.553,-0.017138,13.083206
10.554,-0.006672,12.885502
10.555,0.002183,12.659554
10.556,0.009912,12.546581
10.557,0.015869,12.574824
10.558,0.020699,12.631311
10.559,0.024725,12.829015
10.56,0.028267,13.026719
10.561,0.031004,13.026719
10.562,0.033258,12.970232
10.563,0.034063,12.716041
10.564,0.034063,12.659554
10.565,0.034224,12.687798
10.566,0.029233,12.659554
10.567,0.03197,12.631311
10.568,0.026174,12.574824
10.569,0.02553,12.574824
10.57,0.021826,12.716041
10.571,0.020055,12.913746
10.572,0.017479,12.829015
10.573,0.015547,12.885502
10.574,0.014259,12.772528
10.575,0.012649,12.941989
10.576,0.012488,12.631311
10.577,0.012327,12.574824
10.578,0.011683,12.687798
10.579,0.009429,12.687798
10.58,0.006047,12.857259
10.581,0.001217,12.631311
10.582,-0.004257,12.829015
10.583,-0.009893,13.337397
10.584,-0.015367,12.659554
10.585,-0.01907,12.603068
10.586,-0.021485,12.518337
10.587,-0.021968,12.744285
10.588,-0.022129,13.139693
10.589,-0.023095,13.224424
10.59,-0.02551,13.054963
10.591,-0.030985,12.829015
10.592,-0.03984,12.687798
10.593,-0.050628,12.800772
10.594,-0.060772,13.054963
10.595,-0.068017,13.28091
10.596,-0.072847,13.19618
10.597,-0.074296,12.829015
10.598,-0.072042,12.744285
10.599,-0.065441,13.026719
10.6,-0.050306,13.11145
10.601,-0.030663,13.11145
10.602,-0.016011,13.026719
10.603,-0.008121,12.913746
10.604,0.000251,12.970232
10.605,0.007013,12.716041
10.606,0.010556,12.941989
10.607,0.011522,12.829015
10.608,0.011522,12.800772
10.609,0.012488,12.885502
10.61,0.013454,12.998476
10.611,0.013937,12.998476
10.612,0.013937,12.913746
10.613,0.014098,12.998476
10.614,0.015547,12.744285
10.615,0.018284,12.800772
10.616,0.022631,12.800772
10.617,0.027945,12.857259
10.618,0.033258,12.829015
10.619,0.036478,12.744285
10.62,0.037766,12.772528
10.621,0.038088,12.348876
10.622,0.036478,12.37712
10.623,0.034063,12.744285
10.624,0.031648,13.026719
10.625,0.030521,13.083206
10.626,0.029072,12.970232
10.627,0.027945,12.857259
10.628,0.026818,12.941989
10.629,0.026013,13.054963
10.63,0.024886,13.11145
10.631,0.023758,12.885502
10.632,0.022792,12.716041
10.633,0.021826,12.687798
10.634,0.021182,12.518337
10.635,0.020699,12.574824
10.636,0.019733,12.603068
10.637,0.018606,12.546581
10.638,0.016674,12.490094
10.639,0.013776,12.659554
10.64,0.010878,12.829015
10.641,0.006852,13.026719
10.642,0.002022,12.941989
10.643,-0.002325,12.857259
10.644,-0.006028,12.970232
10.645,-0.00941,12.913746
10.646,-0.012469,12.659554
10.647,-0.016977,12.631311
10.648,-0.017299,12.687798
10.649,-0.019875,12.687798
10.65,-0.021646,12.716041
10.651,-0.023739,12.716041
10.652,-0.025349,12.913746
10.653,-0.027121,12.772528
10.654,-0.028731,12.772528
10.655,-0.028409,12.603068
10.656,-0.027282,12.631311
10.657,-0.025188,12.490094
10.658,-0.02229,12.603068
10.659,-0.021002,12.574824
10.66,-0.021002,12.687798
10.661,-0.022934,12.800772
10.662,-0.025188,12.857259
10.663,-0.026316,12.941989
10.664,-0.02696,12.941989
10.665,-0.027121,12.800772
10.666,-0.026316,12.518337
10.667,-0.023417,12.574824
10.668,-0.019553,12.546581
10.669,-0.014562,12.744285
10.67,-0.009249,12.998476
10.671,-0.003452,13.139693
10.672,0.002344,13.252667
10.673,0.00798,13.252667
10.674,0.013776,13.309154
10.675,0.019411,13.054963
10.676,0.02408,13.167937
10.677,0.027301,13.054963
10.678,0.026979,12.800772
10.679,0.023597,12.716041
10.68,0.017801,12.659554
10.681,0.010878,12.800772
10.682,0.002505,12.800772
10.683,-0.005867,12.829015
10.684,-0.013113,13.167937
10.685,-0.017782,13.252667
10.686,-0.01907,13.365641
10.687,-0.018104,13.252667
10.688,-0.015206,13.083206
10.689,-0.010859,13.083206
10.69,-0.004579,12.913746
10.691,0.002344,12.687798
10.692,0.008302,12.631311
10.693,0.013132,12.800772
10.694,0.016352,13.11145
10.695,0.01764,13.026719
10.696,0.017318,13.054963
10.697,0.016191,12.913746
10.698,0.019572,12.998476
10.699,0.01925,13.309154
10.7,0.021021,13.167937
10.701,0.021665,13.026719
10.702,0.020538,13.054963
10.703,0.018123,12.998476
10.704,0.017318,12.800772
10.705,0.017801,12.829015
10.706,0.019411,12.800772
10.707,0.021504,12.913746
10.708,0.022631,12.800772
10.709,0.021504,12.941989
10.71,0.01925,12.800772
10.711,0.016191,13.11145
10.712,0.01281,13.026719
10.713,0.009107,13.139693
10.714,0.004437,13.252667
10.715,9.00E-05,13.167937
10.716,-0.004579,12.970232
10.717,-0.00635,12.970232
10.718,-0.005384,12.885502
10.719,-0.003613,13.054963
10.72,-0.00152,12.913746
10.721,-7.10E-05,12.405363
10.722,0.001539,12.603068
10.723,0.00331,13.054963
10.724,0.005242,12.998476
10.725,0.007818,13.054963
10.726,0.00959,13.054963
10.727,0.0112,13.139693
10.728,0.011522,12.998476
10.729,0.010073,12.998476
10.73,0.006691,12.772528
10.731,0.001861,12.687798
10.732,-0.002969,12.631311
10.733,-0.007477,12.687798
10.734,-0.011825,12.913746
10.735,-0.015528,12.941989
10.736,-0.019875,12.941989
10.737,-0.023739,13.026719
10.738,-0.027282,13.083206
10.739,-0.029214,12.885502
10.74,-0.028731,12.744285
10.741,-0.023095,12.687798
10.742,-0.028248,12.744285
10.743,-0.023739,12.857259
10.744,-0.021002,12.970232
10.745,-0.016333,13.054963
10.746,-0.014884,12.998476
10.747,-0.01424,12.970232
10.748,-0.014079,12.829015
10.749,-0.014723,12.772528
10.75,-0.01585,12.829015
10.751,-0.016655,12.744285
10.752,-0.016494,12.800772
10.753,-0.015528,12.941989
10.754,-0.013113,12.998476
10.755,-0.010215,13.026719
10.756,-0.008443,12.998476
10.757,-0.007799,13.365641
10.758,-0.008927,12.857259
10.759,-0.012147,13.026719
10.76,-0.017782,12.772528
10.761,-0.024705,12.603068
10.762,-0.032756,12.829015
10.763,-0.039679,13.365641
10.764,-0.045154,13.450371
10.765,-0.047247,13.337397
10.766,-0.044671,13.28091
10.767,-0.039679,12.885502
10.768,-0.033722,12.998476
10.769,-0.029214,12.913746
10.77,-0.025188,13.083206
10.771,-0.019553,13.422128
10.772,-0.011664,13.591588
10.773,-0.00313,13.563345
10.774,0.00492,13.252667
10.775,0.011844,13.309154
10.776,0.016996,13.19618
10.777,0.022309,13.11145
10.778,0.026496,13.083206
10.779,0.02875,12.998476
10.78,0.028911,12.941989
10.781,0.028267,13.11145
10.782,0.02714,13.167937
10.783,0.02553,13.252667
10.784,0.023919,13.309154
10.785,0.029877,13.450371
10.786,0.026174,13.422128
10.787,0.028428,13.393884
10.788,0.028428,13.337397
10.789,0.024564,13.365641
10.79,0.018445,13.309154
10.791,0.013132,13.083206
10.792,0.010395,13.054963
10.793,0.010073,12.970232
10.794,0.011844,13.054963
10.795,0.012166,13.139693
10.796,0.011683,13.252667
10.797,0.009912,13.252667
10.798,0.009107,13.309154
10.799,0.009107,13.422128
10.8,0.007496,13.309154
10.801,0.004437,13.309154
10.802,-0.000393,13.252667
10.803,-0.006511,13.19618
10.804,-0.012308,13.054963
10.805,-0.019231,13.083206
10.806,-0.026638,12.659554
10.807,-0.033561,13.309154
10.808,-0.039518,13.28091
10.809,-0.044188,13.19618
10.81,-0.046764,13.309154
10.811,-0.048213,12.913746
10.812,-0.04773,12.772528
10.813,-0.04451,12.659554
10.814,-0.036942,12.829015
10.815,-0.027282,13.19618
10.816,-0.016333,13.28091
10.817,-0.00474,13.083206
10.818,0.005564,13.224424
10.819,0.014581,12.998476
10.82,0.02247,12.885502
10.821,0.028911,12.857259
10.822,0.033741,12.857259
10.823,0.040342,12.885502
10.824,0.038732,12.885502
10.825,0.038732,13.026719
10.826,0.03841,12.998476
10.827,0.035673,13.026719
10.828,0.031648,13.139693
10.829,0.028106,13.11145
10.83,0.024725,13.309154
10.831,0.020055,13.054963
10.832,0.015547,13.054963
10.833,0.012166,13.054963
10.834,0.008624,12.998476
10.835,0.006208,12.885502
10.836,0.005242,12.857259
10.837,0.004759,12.970232
10.838,0.003471,12.885502
10.839,-0.000232,12.998476
10.84,-0.004579,12.998476
10.841,-0.010054,13.139693
10.842,-0.015689,13.139693
10.843,-0.020197,13.083206
10.844,-0.022612,13.563345
10.845,-0.023739,12.857259
10.846,-0.0239,12.857259
10.847,-0.024222,12.687798
10.848,-0.025188,12.744285
10.849,-0.025994,13.139693
10.85,-0.024866,13.506858
10.851,-0.024061,13.450371
10.852,-0.022934,13.563345
10.853,-0.019714,13.28091
10.854,-0.013757,13.139693
10.855,-0.00635,12.970232
10.856,0.000895,12.857259
10.857,0.007818,12.998476
10.858,0.014098,13.167937
10.859,0.019411,13.026719
10.86,0.023597,13.365641
10.861,0.026174,13.422128
10.862,0.027462,13.563345
10.863,0.027784,13.535102
10.864,0.026818,13.450371
10.865,0.024725,13.478615
10.866,0.021826,13.478615
10.867,0.018445,13.393884
10.868,0.013615,13.19618
10.869,0.007818,13.083206
10.87,0.001861,13.026719
10.871,-0.004418,12.998476
10.872,-0.012952,13.026719
10.873,-0.023256,13.167937
10.874,-0.031629,13.393884
10.875,-0.04451,13.365641
10.876,-0.056585,13.365641
10.877,-0.075906,13.11145
10.878,-0.084279,12.998476
